index,question,predicted_answer,actual_answer,bert_score,cosine_score,exact_match
148,"Philip of Sicily
Philip (born 1255/56, died 1277), of the Capetian House of Anjou, was the second son of King Charles I of Sicily and Countess Beatrice of Provence. He was at various times set up to become King of Sardinia, Prince of Achaea or King of Thessalonica, but ultimately ascended no throne.

Philip of Antioch
Philip of Antioch( died 1225), also called Philip of Tripoli, was a member of the House of Poitiers who ruled as king of the Armenian Kingdom of Cilicia from 1222 to 1224 as the first husband of Queen Isabella.

Philip I, Prince of Taranto
Philip I of Taranto (10 November 1278 – 26 December 1331), of the Angevin house, was titular Latin Emperor of Constantinople (as Philip II), Despot of Romania, King of Albania, Prince of Achaea and Taranto, and Lord of Durazzo. Born in Naples, Philip was a younger son of Charles II of Anjou, King of Naples, and Maria of Hungary, daughter of King Stephen V of Hungary.

Infante Philip, Duke of Calabria
Philip of Naples and Sicily,"" Duke of Calabria"", Infante of Spain( 13 June 1747 – 19 September 1777) was the eldest son and heir of Charles III of Spain, but was excluded from the succession to the thrones of Spain and Naples due to his imbecility. His younger brothers, Charles IV of Spain and Ferdinand I of the Two Sicilies replaced him in the succession. When his father became King of Spain in 1759, Philip remained in Naples where he lived until his death from smallpox at the age of thirty.

Philip of Ibelin (1180–1227)
Philip of Ibelin (1180-1227) was a leading nobleman of the Kingdom of Cyprus. As a younger son of Balian of Ibelin and the dowager queen Maria Komnene, he came from the high Crusader nobility of the Kingdom of Jerusalem.

Who is Philip Of Sicily's father?",charles i of sicily,charles i of naples,0.7601088285446167,0.5031026124151314,False
149,"𝕊
𝕊 is the blackboard bold “ S ” letter. It can refer to:

Now I Lay Me Down to Sleep
Perhaps the earliest version was written by Joseph Addison in an essay appearing in The Spectator on 8th March 1711. It says:

Jacob Marley
In A Christmas Carol, Marley is the first character mentioned in the first line of the story. Jacob Marley is said to have died seven years earlier on Christmas Eve (as the setting is Christmas Eve 1843, this would have made the date of his passing December 24, 1836).

Who's Hugh?
Who's Hugh is a 1943 American film from Columbia.

Nǃai, the Story of a ǃKung Woman
Nǃai, the Story of a ǃKung Woman is a documentary film by ethnographic filmmaker John Marshall. The film was first broadcast in 1980 as part of the Odyssey series on PBS and is distributed by Documentary Educational Resources. It provides a broad overview of Juǀʼhoan life, both past and present, and an intimate portrait of Nǃai, a Juǀʼhoan woman who in 1978 was in her mid-thirties. Nǃai tells her own story, and in so doing, the story of Juǀʼhoan life.

Who was born later, Gideon Johnson Pillow or Holm Jølsen?",holm jølsen,holm jølsen,0.9999998807907104,1.0000000000000002,True
150,"Vasantha Obeysekera
Vasantha Obeysekera( 1937- 2017), was a great Sri Lankan film director and screenwriter.

List of Tamil films of 1965
Post- amendment to the Tamil Nadu Entertainments Tax Act 1939 on 1st April 1958, Gross jumped to 140 per cent of Nett Commercial Taxes Department disclosed 5.12 crore in entertainment tax revenue for the year of which 10 per cent was realised from"" Enga Veettu Pillai"". The following is a list of films produced in the Tamil film industry in India in 1965, in alphabetical order.

Mrinal Sen
After making five more films, he made a film with a shoestring budget provided by the Government of India. This film, Bhuvan Shome (Mr. Shome, 1969), finally launched him as a major filmmaker, both nationally and internationally. Bhuvan Shome also initiated the ""New Cinema"" film movement in India.

Cinema of India
Kisan Kanya (year 1937) was known as India's first colour film but did not start the colour era in Indian Cinema. Kisan Kanya was shot in Cinecolor. Colour era in Indian Cinema (Hindi and Tamil) started in the mid 1950s.

Chandiya (film)
Chandiya is a 1965 Sri Lankan action movie directed by Titus Thotawatte. In the country, it was the first of its genre to not borrow from Indian cinema.

Which film has the director who died first, The Crime Doctor'S Courage or Vasantha Sena (1967 Film)?",the crime doctor's courage,the crime doctor's courage,1.0,1.0,True
151,"My Heidelberg, I Can Not Forget You
My Heidelberg, I Can Not Forget You (German: Mein Heidelberg, ich kann Dich nicht vergessen) is a 1927 German silent film directed by James Bauer and starring Dorothea Wieck, and Hans Adalbert Schlettow.

My Heidelberg, I Can Not Forget You
My Heidelberg, I Can Not Forget You (German: Mein Heidelberg, ich kann Dich nicht vergessen) is a 1927 German silent film directed by James Bauer and starring Dorothea Wieck, and Hans Adalbert Schlettow. It was shot at the Emelka Studios in Munich.

I Lost My Heart in Heidelberg
I Lost My Heart in Heidelberg( German: Ich hab mein Herz in Heidelberg verloren) may refer to:

I Lost My Heart in Heidelberg (1926 film)
I Lost My Heart in Heidelberg (German: Ich hab mein Herz in Heidelberg verloren) is a 1926 German silent film directed by Arthur Bergen and starring Emil Höfer, Gertrud de Lalsky and Werner Fuetterer. The title alludes to the popular 1925 song "" I Lost My Heart in Heidelberg"" composed by Fred Raymond with lyrics by Fritz Löhner-Beda and Ernst Neubach. The film taps into the nostalgic reputation of Old Heidelberg.

I Lost My Heart in Heidelberg (1952 film)
I Lost My Heart in Heidelberg  is a 1952 West German romantic musical film directed by Ernst Neubach and starring Eva Probst, Adrian Hoven and Paul Hörbiger. The film takes its title from the popular song "" I Lost My Heart in Heidelberg"", whose lyrics Neubach had co-written in the 1920s. It was part of a strong trend towards heimatfilm productions set in romanticised Southern Germany, Austria or Switzeland. It premiered in Heidelberg on 29 October 1952. Although they share the same title, the film is not a remake of I Lost My Heart in Heidelberg from 1926. It was made at the Spandau Studios in Berlin with location shooting at a variety of places included Cuxhaven, Wiesbaden and Heidelberg itself.

Where did the director of film My Heidelberg, I Can Not Forget You die?",munich,argentina,0.2968338131904602,0.0,False
152,"It's a Wonderful Life
Due to all the above actions, this is one of the few RKO films not controlled by Turner Entertainment / Warner Bros. in the USA. It is also one of two Capra films Paramount owns despite not having originally released it -- the other is Broadway Bill (originally from Columbia, remade by Paramount as Riding High in 1950).

Tiger of the Seven Seas
La tigre dei sette mari, internationally released as Tiger of the Seven Seas, is a 1962 Italian adventure film directed by Luigi Capuano.

Samurai I: Musashi Miyamoto
The other two films in the trilogy are and.

My Wife's Lodger
My Wife's Lodger is a 1952 British comedy film directed by Maurice Elvey and starring Dominic Roche, Olive Sloane and Leslie Dwyer. The screenplay concerns a who soldier returns home after the Second World War only to find a spiv lodger has established himself in his place. It was based on the play ""My Wife's Lodger"" written by Roche.

A Teapicker's Song of Goodbye
The production company being Toho Co, Ltd have also distributed another film called'A Farewell to the Woman Called My Sister'- which was also released at the same time as'A Teapicker's Song of Goodbye'. This movie was also a black and white film.

Which film was released earlier, Tiger Of The Seven Seas or My Wife'S Lodger?",tiger of the seven seas,my wife's lodger,0.10011526942253113,0.0,False
153,"Gary Palmer (choreographer)
Gary Palmer( born 1951) is an American choreographer of modern dance.

Erastus Dow Palmer
Erastus Dow Palmer( April 2, 1817 March 9, 1904) was an American sculptor.

Alice Mary Dowd
Alice Mary Dowd (December 16, 1855 – July 2, 1943) was an American educator and author. She was born in West Virginia in 1855 and began teaching at the age of seventeen. Dowd taught for more than three decades before retiring in 1926, having had experience in almost all phases of the work, including district school substitute, evening school, private school, high school, college, and Sunday school. Besides numerous uncollected poems, she published a volume entitled ""Vacation Verses"" in 1890. In 1906, she published ""Our Common Wild Flowers"". With her sister, Luella Dowd Smith, she co-authored another book of poetry, ""Along the Way"", in 1938. Dowd was an occasional contributor to papers, and at one time, a regular contributor to the magazine edition of ""Pasadena News"".

Charles Palmer
Charles Palmer may refer to:

Dick Palmer (American football)
Richard Harry"" Dick"" Palmer( born April 9, 1947) is an American former Linebacker who spent four seasons in the National Football League( NFL), playing with the Miami Dolphins, Buffalo Bills, New Orleans Saints and Atlanta Falcons. Palmer appeared in 43 total career games.

Do Alice Mary Dowd and Richard N. Palmer have the same nationality?",no,yes,0.3410777449607849,0.0,False
154,"Wonders of the Sea 3D
Wonders of the Sea 3D is a 2017 American documentary film co-directed by Jean-Michel Cousteau and narrated by Arnold Schwarzenegger.

MasterImage 3D
Master Image 3D is a company that develops stereoscopic 3 D systems for theaters, and auto-stereoscopic 3 D displays for mobile devices.

Steven Spielberg
Spielberg won the Academy Award for Best Director for Schindler's List (1993) and Saving Private Ryan (1998). Three of Spielberg's films—Jaws (1975), E.T. the Extra-Terrestrial (1982), and Jurassic Park (1993)—achieved box office records, originated and came to epitomize the blockbuster film. The unadjusted gross of all Spielberg-directed films exceeds $9 billion worldwide, making him the highest-grossing director in history. His personal net worth is estimated to be more than $3 billion. He has been associated with composer John Williams since 1974, who composed music for all save five of Spielberg's feature films.

Steven Spielberg
In 2011, Spielberg launched Falling Skies, a science fiction television series, on the TNT network. He developed the series with Robert Rodat and is credited as an executive producer. Spielberg is also producing the Fox TV series Terra Nova. Terra Nova begins in the year 2149 when all life on the planet Earth is threatened with extinction resulting in scientists opening a door that allows people to travel back 85 million years to prehistoric times. Spielberg also produced The River, Smash, Under the Dome, Extant and The Whispers, as well as a TV adaptation of Minority Report.

Pehchaan 3D
Pehchaan 3D is the first Punjabi 3 D movie based on a true story.

Who is the father of the director of film Wonders Of The Sea 3D?",jacques cousteau,jacques cousteau,1.0,1.0000000000000002,True
155,"Samurai I: Musashi Miyamoto
The other two films in the trilogy are and.

List of most expensive films
Due to the secretive nature of Hollywood accounting it is not clear which film is the most expensive film ever made. Pirates of the Caribbean: On Stranger Tides officially holds the record with a budget of $378.5 million, while The Hobbit trilogy stands as the most expensive back - to - back film production with combined costs of $623 million after tax credits.

Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

Beauty and the Beast (2017 film)
Luke Evans as Gaston, a narcissistic and arrogant hunter and veteran of the French Royal Army who is willing to go as far as it takes to have Belle as his trophy wife.

2018 Cannes Film Festival
2018 Cannes Film Festival Official poster of the 71st Cannes Film Festival featuring Jean - Paul Belmondo and Anna Karina in Pierrot le Fou (1965) Opening film Everybody Knows Closing film The Man Who Killed Don Quixote Location Cannes, France Founded 1946 Awards Palme d'Or (Shoplifters) Hosted by Édouard Baer No. of films 21 (In Competition) 18 (Un Certain Regard) Festival date 8 -- 19 May 2018 Website festival-cannes.com/en

Which film has the director died first, Le Guignolo or Knights Of The Range?",le guignolo,knights of the range,0.3233608603477478,0.0,False
156,"𝕊
𝕊 is the blackboard bold “ S ” letter. It can refer to:

H. Verlan Andersen
Hans Verlan Andersen( November 6, 1914 – July 16, 1992) was a general authority of The Church of Jesus Christ of Latter- day Saints( LDS Church) and a professor at Brigham Young University( BYU). Andersen was called to the LDS Church's First Quorum of the Seventy in April 1986. On April 1, 1989 he was transferred to the newly created Second Quorum of the Seventy. On October 5, 1991, he was released from his service as a general authority. He died of cancer on July 16, 1992.

Peter Andersen (film)
Peter Andersen is a 1941 Danish family film directed by Svend Methling and starring Carl Alstrup.

Nǃai, the Story of a ǃKung Woman
Nǃai, the Story of a ǃ Kung Woman is a documentary film by ethnographic filmmaker John Marshall. The film was first broadcast in 1980 as part of the Odyssey series on PBS and is distributed by Documentary Educational Resources. It provides a broad overview of Juǀʼhoan life, both past and present, and an intimate portrait of Nǃai, a Juǀʼhoan woman who in 1978 was in her mid-thirties. Nǃai tells her own story, and in so doing, the story of Juǀʼhoan life.

Hvad vil De ha'?
Hvad vil De ha'? is a 1956 Danish comedy film directed by Jens Henriksen and Preben Neergaard and starring Dirch Passer.

Who died later, Narcís Ventalló or H. Verlan Andersen?",h verlan andersen,narcís ventalló,0.17040187120437622,0.0,False
157,"Hold Back the Night (disambiguation)
Hold Back the Night is a 1956 film about the Korean War. Hold Back the Night may also refer to:

First Night (disambiguation)
First Night is a New Year's Eve celebration. First Night may also refer to:

Hang On to the Night
Hang On to the Night may refer to:

A Night at the Movies
A Night at the Movies can be:

Hold Back the River
Hold Back the River may refer to:

Which film was released first, The Beginning Or The End or Hold Back The Night?",the beginning or the end,the beginning or the end,0.9999999403953552,1.0,True
158,"𝕊
𝕊 is the blackboard bold “ S ” letter. It can refer to:

Nǃai, the Story of a ǃKung Woman
Nǃai, the Story of a ǃKung Woman is a documentary film by ethnographic filmmaker John Marshall. The film was first broadcast in 1980 as part of the Odyssey series on PBS and is distributed by Documentary Educational Resources. It provides a broad overview of Juǀʼhoan life, both past and present, and an intimate portrait of Nǃai, a Juǀʼhoan woman who in 1978 was in her mid-thirties. Nǃai tells her own story, and in so doing, the story of Juǀʼhoan life.

Mort, où est ta victoire?
Mort, où est ta victoire? is a 1964 French film, directed by Hervé Bromberger. It stars Pascale Audret and Gabriele Ferzetti.

Aneta Corsaut
Aneta Louise Corsaut (November 3, 1933 -- November 6, 1995) was an American actress and writer. She is best known for playing Helen Crump on The Andy Griffith Show (1963 -- 1968).

圓
For 圓, 元, 円, or 원 see:
For 圓, see:

Who is younger, Aneta Hladíková or René Poupardin?",aneta hladíková,aneta hladíková,1.0,1.0000000000000002,True
159,"Prince Christopher of Greece and Denmark
Prince Christopher of Greece and Denmark (10 August 1888 – 21 January 1940) was the fifth and youngest son and youngest child of King George I of Greece, belonging to a dynasty which mounted and lost the throne of Greece several times during his lifetime. Much of his life was spent living abroad.

Prince Nikolaos of Greece and Denmark
Prince Nikolaos of Greece and Denmark( born 1 October 1969) is the third child of Constantine II and Anne- Marie of Denmark, who were the last King and Queen of Greece, reigning from 1964 to 1973.

Christopher I of Denmark
Christopher I  (1219 – 29 May 1259) was King of Denmark between 1252 and 1259. He was the son of Valdemar II of Denmark by his second wife, Berengaria of Portugal. He succeeded his brothers Eric IV Plovpenning and Abel of Denmark on the throne. Christopher was elected King upon the death of his older brother Abel in the summer of 1252. He was crowned at Lund Cathedral on Christmas Day 1252.

Princess Irene of Greece and Denmark
Princess Irene of Greece and Denmark( born 11 May 1942) is the youngest child and second daughter of King Paul of Greece and his wife Princess Frederika of Hanover. She is the younger sister of Queen Sofía of Spain and of the deposed King Constantine II of Greece and maternal aunt of Felipe VI of Spain.

Christopher, Duke of Lolland
Christopher (; 1341 – 11 June 1363), Duke of Lolland, was the son of King Valdemar IV of Denmark and his wife Helvig of Schleswig. Christopher was appointed duke in 1359 and also was selected to succeed as king.

Where was the place of death of Prince Christopher Of Greece And Denmark's father?",thessaloniki greece,thessaloniki,0.9128729701042175,0.5797386715376658,False
160,"Planet of the Apes
Planet of the Apes Created by Pierre Boulle Original work La Planète des singes (1963) Print publications Novel (s) La Planète des singes (1963) Comics List of comics Films and television Film (s) Original series Planet of the Apes (1968) Beneath the Planet of the Apes (1970) Escape from the Planet of the Apes (1971) Conquest of the Planet of the Apes (1972) Battle for the Planet of the Apes (1973) Remake Planet of the Apes (2001) Reboot series Rise of the Planet of the Apes (2011) Dawn of the Planet of the Apes (2014) War for the Planet of the Apes (2017) Television series Planet of the Apes (1974) Return to the Planet of the Apes (1975 -- 1976) Games Video game (s) Planet of the Apes (2001) Revenge of the Apes (2003) Planet of the Apes: Last Frontier (2017)

Academy Award for Best Director
Wins Director John Ford Frank Capra William Wyler Frank Borzage Clint Eastwood Miloš Forman Alejandro G. Iñárritu Elia Kazan David Lean Ang Lee Frank Lloyd Joseph L. Mankiewicz Leo McCarey Lewis Milestone Steven Spielberg George Stevens Oliver Stone Billy Wilder Robert Wise Fred Zinnemann

The Fate of the Furious
Release date April 4, 2017 (2017 - 04 - 04) (Berlin) April 14, 2017 (2017 - 04 - 14) (United States)

2018 Cannes Film Festival
2018 Cannes Film Festival Official poster of the 71st Cannes Film Festival featuring Jean - Paul Belmondo and Anna Karina in Pierrot le Fou (1965) Opening film Everybody Knows Closing film The Man Who Killed Don Quixote Location Cannes, France Founded 1946 Awards Palme d'Or (Shoplifters) Hosted by Édouard Baer No. of films 21 (In Competition) 18 (Un Certain Regard) Festival date 8 -- 19 May 2018 Website festival-cannes.com/en

Harry Potter (film series)
Motion Picture Director Writer Producer (s) Composer Novel by J.K. Rowling Harry Potter and the Philosopher's Stone Chris Columbus Steve Kloves David Heyman John Williams Harry Potter and the Philosopher's Stone Harry Potter and the Chamber of Secrets Harry Potter and the Chamber of Secrets Harry Potter and the Prisoner of Azkaban Alfonso Cuarón Chris Columbus, David Heyman & Mark Radcliffe Harry Potter and the Prisoner of Azkaban Harry Potter and the Goblet of Fire Mike Newell David Heyman Patrick Doyle Harry Potter and the Goblet of Fire Harry Potter and the Order of the Phoenix David Yates Michael Goldenberg David Heyman & David Barron Nicholas Hooper Harry Potter and the Order of the Phoenix Harry Potter and the Half - Blood Prince Steve Kloves Harry Potter and the Half - Blood Prince Harry Potter and the Deathly Hallows -- Part 1 David Heyman, David Barron & J.K. Rowling Alexandre Desplat Harry Potter and the Deathly Hallows Harry Potter and the Deathly Hallows -- Part 2

What is the place of birth of the director of film Guilty Of Treason?",usa,new york,0.4509776532649994,0.0,False
161,"Charles Stuart, Duke of Cambridge (1660–1661)
Charles Stuart( 22 October 16605 May 1661) was the first of four sons and eight children born from the marriage between the Duke of York( later James II of England& VII of Scotland) and his first wife, Anne Hyde. He was styled"" Duke of Cambridge"", but never formally created so, because he died so young.

Charles Gordon-Lennox, 5th Duke of Richmond
Charles Gordon- Lennox, 5th Duke of Richmond,( 3 August 179121 October 1860), styled Earl of March until 1819, was a British peer, soldier, politician, and a prominent Conservative.

Charles Stuart, Duke of Cambridge (1677)
Charles Stuart( 7 November 167712 December 1677) was the first of two sons and third of seven children born from the marriage between James, Duke of York( later James II of England& VII of Scotland) and Mary of Modena. He was styled"" Duke of Cambridge"", but never formally created so, because he died so young.

Lord Nicholas Gordon-Lennox
Lord Nicholas Charles Gordon Lennox( 31 January 1931 – 11 October 2004), the younger son of the 9th Duke of Richmond and his wife, Elizabeth, was a British diplomat, serving as Her Majesty's Ambassador to Spain from 1984- 89.

Charles Stuart, 1st Earl of Lennox
Charles Stuart, 1st (or 5th) Earl of Lennox (April or May 1557 – April 1576), was the fourth son of Matthew Stewart, 4th Earl of Lennox and Margaret Douglas, daughter of Margaret Tudor and granddaughter of King Henry VII of England. His brother was Henry Stuart, Lord Darnley.

Where did Charles Stewart, 3Rd Duke Of Richmond's father graduate from?","""st john's college cambridge""",university of paris,0.4182020425796509,0.0,False
162,"I Wish (Gabrielle song)
""I Wish"" is a song by English singer Gabrielle. It was written by Gabrielle and Jon Douglas for her debut album "" Find Your Way"" (1993), while production was helmed by Douglas. Released as the album's third single, the song was not as successful as its predecessors ""Dreams"" and ""Going Nowhere"", which both reached the top ten of the UK Singles Chart, peaking at number 26. In North America, ""I Wish"" reached number 52 in the United States and number 76 in Canada.

Because of You (Gabrielle song)
""Because of You"" is a song by English singer Gabrielle. It was written by Gabrielle and George McFarlane and produced by the latter for her debut studio album ""Find Your Way"" (1993). Released as the album's fourth single, ""Because of You"" was slightly more successful than previous single ""I Wish"", peaking at number 24 on the UK Singles Chart.

Gabrielle (singer)
Louisa Gabrielle Bobb (born 19 July 1969), known professionally as Gabrielle, is an English singer and songwriter. Bobb was born in Hackney, London. Known for her ptosis, the drooping of one eyelid, she released her debut single ""Dreams"" in 1993 and it topped the UK Singles Chart the same year. Her other singles include ""Going NowhereGive Me a Little More TimeWalk On By"" and ""If You Ever"" – a duet with East 17. After a few quiescent years Gabrielle made a comeback with ""Rise"", which became Gabrielle's second UK number one in 2000. The album of the same name also reached the top spot in the UK Albums Chart, where it stayed for three weeks. ""Out of Reach"" from the soundtrack to the film ""Bridget Jones's Diary"" reached number four in the UK Singles Chart. Gabrielle's greatest hits collection, ""Dreams Can Come True, Greatest Hits Vol. 1"" was released in 2001.

The Book of Gabrielle
The Book of Gabrielle is a 2016 dramedy film, directed by Lisa Gornick.

Gabrielle (1954 film)
Gabrielle is a 1954 Swedish drama film directed by Hasse Ekman.

What is the place of birth of the performer of song I Wish (Gabrielle Song)?",hackney london,hackney,0.9199881553649902,0.5797386715376658,False
163,"Jinpa
Jinpa( Tibetan: ལག་དམར་,"" Butcher"" or"" Murderer"") is a 2018 Chinese Tibetan- language film written and directed by Pema Tseden. The screenplay is based on the novels"" The Slayer"" by Tsering Norbu and"" I Ran Over a Sheep"" by Pema. It made its world premiere and won Best Screenplay in the Horizons section at the 75th edition of the Venice Film Festival.

Kang Jin-a
Kang Jin-a (born August 18, 1981) is a South Korean film director and screenwriter.

Jin Hee-kyung
Jin Hee-kyung( born September 7, 1968) is a South Korean actress.

Jin Han (actor)
Jin Han( born 7 June 1993) is a Chinese actor and singer.

Yangpa
Lee Eun-jin( born March 17, 1979), better known by her stage name Yangpa( lit."" Onion""), is a South Korean singer. She debuted in 1996 with the hit single"" Novice's Love.""

When was the director of film Jinpa born?",pema tseden was born in 1969,1969,0.18788117170333862,0.3032160644503863,False
164,"New York Indian Film Festival
The New York Indian Film Festival (NYIFF) is an annual film festival that takes place in New York City, and screens films relating to India, the Indian Diaspora, and the work of Indian filmmakers. The festival began in November 2001 and was founded by Aroon Shivdasani and the Indo-American Arts Council. About 40 films are screened, including features films, shorts, documentaries, and animated films.

London, Paris, New York
Fox Star Studios announced its association with Rose Movies for a new film titled London, Paris, New York at the launch event of movie on 24 August 2011. ""Fox Star Studios has established a strong presence in the Indian Film industry in a very short time and have ably demonstrated their marketing and distribution capabilities – we are extremely excited to partner on our next project with people who are like minded and have the vision to take the film places,"" said Goldie Behl, producer, Rose Movies. ""We are committed to working with the best talent in the business and are delighted to be working with Goldie and Shrishti on London, Paris, New York. It's an amazing script that we are all very excited about. With comedies driving audiences into the theatres, this romantic comedy is the film to watch out for in 2012,"" said Vijay Singh, CEO Fox Star Studios India.

Manhattan Movie Magazine
Manhattan Movie Magazine or MMM is an American online film magazine that"" cover[ s] all things film- with a NY twist."" It launched at the Tribeca Film Festival in 2007. Its editor- in- chief is Steve Eliau, while writer Marlow Stern has also served as an editor since its founding.

Goli Soda
Baradwaj Rangan wrote ""The signature achievement of ""Goli Soda"" is its ruthless unmasking of how hollow most of our masala movies are, and how, with a little imagination, just a little, you can make a film which does not insult the audience"" and went on to state, ""I will be very surprised if there's a more entertaining, more inventive, more well-acted masala movie this year"". The Times of India gave 3.5 stars out of 5 and said """"Goli Soda"" IS a masala movie. But what sets it apart and even makes it one-of-a-kind is that its protagonists aren't grown-up 20-somethings but adolescents, early teens to be specific. There have been Hollywood films that have transposed the sensibilities of a regular genre movie to ones that have kids as the principal characters...but this is probably a first in Tamil cinema"". Sify called it ""a gutsy and outstanding film"" and continued, ""The film works due to the triumph of honest writing, freshness of its cast who does not have any star trappings, and the speed of the film. The backbone of the film is Pandiraj's script and Vijay Milton's directorial touches and the belief that everybody irrespective of his surroundings and upbringing has an identity"". Cinemalead.com rated it with 4/5 stars and said ""Overall if you prefer to watch a gutsy film which is different and unique from the routine Tamil cinema, go and watch Goli Soda which surely deserves a repeated viewing"".

New York City Horror Film Festival
The New York City Horror Film Festival is an international film festival based in New York City that screens films from the horror genre. It was founded by Michael J. Hein in 2001. It takes place each year in New York City for a week in November.

Which film whose director is younger, Kalippava or A Couch In New York?",kalippava,a couch in new york,0.08813844621181488,0.0,False
165,"Joaquín Oristrell
Joaquín Oristrell (born 1953, in Barcelona) is a Spanish film director and screenwriter. He has written scripts to Manuel Gutiérrez Aragón, Fernando Colomo and others directors before his film debut in 1997 with (¿De qué se ríen las mujeres? United States: DVD title, What Makes Women Laugh?)

Fit Lover
In the previous film, a divorced man must choose between a dozen women. In ""Fit Lover"", the protagonist, played by Karena Lam, must choose between several leading men.

Prem Mayee
Prem Mayee is a film about a woman, who takes way too long to realize who she really is and what is it that she wants from love, life and marriage.

What Is a Man Without a Moustache?
What Is a Man Without a Moustache? is a 2005 Croatian romantic comedy- drama film. Hrvoje Hribar directed the film and wrote the screenplay as an adaptation of Ante Tomić's 2000 novel of the same name. Starring Leon Lučev and Zrinka Cvitešić and set against a background of a country still recovering from the Croatian War of Independence, the film tells the story of a young widow who falls in love with a local priest and a difficult choice that the priest faces when being forced to choose between the woman and his church. It won the audience award at the Pula Film Festival as the favourite film while Zrinka Cvitešić won two festival awards for her performance in the film.

Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

Which film has the director who died earlier, The Love Charm or The Constant Woman?",the constant woman,the constant woman,1.0,1.0000000000000002,True
166,"Under the Hawthorn Tree
Under the Hawthorn Tree may refer to:

Under the Hawthorn Tree (film)
Under the Hawthorn Tree is 2010 Chinese film directed by Zhang Yimou. It was adapted from the popular 2007 novel"" Hawthorn Tree Forever"" by Ai Mi, which was based on a true story set during the Cultural Revolution. The film was released in Mainland China( September 2010), Hong Kong( November 2010) and in Singapore( February 2011).

Tree Without Leaves
The Japanese title of the film means"" deciduous tree"", rather than"" tree without leaves"".

Dis-moi que tu m'aimes
Dis- moi que tu m'aimes is a French film directed by Michel Boisrond, released in 1974.

2018 Cannes Film Festival
2018 Cannes Film Festival Official poster of the 71st Cannes Film Festival featuring Jean - Paul Belmondo and Anna Karina in Pierrot le Fou (1965) Opening film Everybody Knows Closing film The Man Who Killed Don Quixote Location Cannes, France Founded 1946 Awards Palme d'Or (Shoplifters) Hosted by Édouard Baer No. of films 21 (In Competition) 18 (Un Certain Regard) Festival date 8 -- 19 May 2018 Website festival-cannes.com/en

Which film came out earlier, Dis-Moi Qui Tuer or Under The Hawthorn Tree (Film)?",under the hawthorn tree (film) came out earlier,dis-moi qui tuer,0.05851132050156593,0.0,False
167,"Tamatoa V
Tamatoa V, born Tamatoa-a-tu Pōmare, (23 September 1842, Moorea – 30 September 1881, Pape'ete), King of Raiatea and Taha'a, was a son of Queen Pōmare IV of Tahiti.

Tamatoa VI
Prince Ari'imate Teururai later known as King Tamatoa VI (1853 – 15 September 1905), was a member of a Tahitian royal family, the ""House of Teururai"" which reigned on the Tahitian island of Huahiné and Maia'o during the 19th century.

Tamatoa VI
Prince Ari'imate Teururai later known as King Tamatoa VI (1853 – 15 September 1905), was a member of a Tahitian royal family, the ""House of Teururai"" which reigned on the Tahitian island of Huahiné and Maia'o during the 19th century. He was installed as king of Ra'iatea and Taha'a in 1884, but was deposed in 1888.

Tamatoa III
Tamatoa III( c. 1757 – 1831) was the King of Raiatea from 1820 to 1831. U'uru, or Vetea- ra'i -' u'uru, was the son of Tamatoa II by his third wife. He was the ari'i maro' ura, high chief, at' Opoa on Raiatea, during Captain Cook's visit in 1773.

Niutoua
Niutoua is a village in Tongatapu, Tonga. It is located close to the Ha'amonga'a Maui stone on the extreme northeast corner of the island. It was the first capital of the Tu'i Tonga Empire. Niutoua was the famous residence of the Tu'itonga. Before Niutoua. It was called Heketa. Places of Interest: Ha'amonga a Maui( Uasila'a) Maka Faakinanga- Tokotoko ko ta'ofi tangata Siale Hae Vala ( Siale Fakatoupikoi) Tuitui a Tamale Maka Fekau Tukunga'akau ta Vai tu'u lilo( Fakalongo- ki- kafa) Fanga ko Fele- a-kie Hala Silopa Utulongoa'a Utulongoa'a: From the Ha'amonga trilithon, behind sits the Maka Faakinanga or the leaning rock in which Tu'itatui leant on. It was like his throne. Behind this Throne was the ancient residence of Heketa. Behind this residence is the Utulongoa'a or"" noisy cliff"". It has been confirmed by Tamale Maka but also Nuku Moimoiangaha that the Utulongoa'a has originated from Niutoua but the name was gifted to Nuku's first son whose mother was Tamale's daughter. Before the King's daughter Fatafehi moved to Lapaha, she stayed in Heketa. But moved because of the noisy cliffs.

Where was the place of death of Tamatoa Vi's father?",pape'ete,huahine,0.059126898646354675,0.0,False
