Question ID,GPT Response,Ground Truth Answer,Prompt
43c8e38e0bde11eba7f7acde48001122,Edda Ciano,Virginia Bourbon del Monte,"Grand Canary (film)
Grand Canary is a 1934 Fox film of A. J. Cronin's novel of the same title. The film was produced by Jesse L. Lasky and directed by Irving Cummings.

Dennis Parmenter
Dennis W. Parmenter( born December 27, 1950) is an American politician in the state of Iowa. Parmenter was born in Elkhart, Iowa and attended Iowa State University or Drake University. A Democrat, he served in the Iowa House of Representatives from 1999 to 2001( 62nd district).

Libera Università Internazionale degli Studi Sociali Guido Carli
The Libera Università Internazionale degli Studi Sociali ""Guido Carli"" (Italian for ""Free International University for Social Studies ""Guido Carli), known by the acronym ""Luiss"" or ""Luiss Guido Carli"", is an independent, private university in Rome, Italy, founded in 1974 by a group of entrepreneurs led by Umberto Agnelli, brother of Gianni Agnelli. Luiss provides undergraduate and post-graduate education, in addition to a range of Double Degree programs, in the fields of finance, business, management, law and political science. It is located near the historical center of the city, between the neighborhoods of and . The university is supported by Confindustria, the Italian confederation of industries. There are four different campus: one in Viale romania, one in Via parenzo, one in Villa Blanc and the last one in viale Pola. There is also a library in Santa Costanza.

Paola Severino
Paola Severino( born 22 October 1948) was Italy's minister of justice in the Monti cabinet from November 2011 to April 2013. She is the first woman appointed minister of justice in Italy. On October 3, 2016, she was nominated rector of Libera Università Internazionale degli Studi Sociali Guido Carli.

University of the Republic of San Marino
The University of the Republic of San Marino( in Italian:"" Università degli Studi della Repubblica di San Marino"") is a university based in the Republic of San Marino. It was created in 1985.

The Green (Dartmouth College)
The Green (formally the College Green) is a grass-covered field and common space at the center of Dartmouth College, an Ivy League university located in Hanover, New Hampshire, United States. It was among the first parcels of land obtained by the College upon its founding in 1769, and is the only creation of the 18th century remaining at the center of the campus. After being cleared of pine trees, it initially served as a pasture and later as an athletic field for College sporting events. Today, it is a central location for rallies, celebrations, and demonstrations, and serves as a general, all-purpose recreation area. The College describes the Green as ""historic"" and as the ""emotional center"" of the institution.

Duality principle
Duality principle or principle of duality may refer to:

Who is the mother of the founder of university Libera Università Internazionale Degli Studi Sociali Guido Carli?"
5750bfd20bdc11eba7f7acde48001122,Paul Bern.,Jean Harlow,"Aziz Fahmy
Abdel- Aziz Fahmy( date of birth 1914 and death 1991) was an Egyptian football goalkeeper who played for Egypt in the 1934 FIFA World Cup. He also played for Al- El Mokhtalat Club"" Zamalek"" S.C.

Abram M. Rothschild
Abram M. Rothschild or A.M. Rothschild ( 1853 – July 29, 1902) was an American businessman who founded the A.M. Rothschild Company.

Worldly Goods
Worldly Goods is a 1924 American comedy silent film directed by Paul Bern and written by Sophie Kerr and A. P. Younger. The film stars Agnes Ayres, Patrick H. O' Malley, Jr., Victor Varconi, Edythe Chapman, Bert Woodruff, Maude George and Cecille Evans. The film was released on November 24, 1924, by Paramount Pictures.

World Film Company
The World Film Company or World Film Corporation was an American film production and distribution company, organized in 1914 in Fort Lee, New Jersey.

World Film Festival of Bangkok
The World Film Festival of Bangkok is an annual international film festival held between October& November in Bangkok, Thailand. The 14th World Film Festival of Bangkok, the last edition of World Film Festival of Bangkok, is held from January 23 to February 1, 2017.

Caillou
The series was originally broadcast in French in Canada, and the episodes were later translated into English, and re-runs in English began on PBS and PBS Kids Sprout in the United States. The original books were also in French. ""Caillou"" was designed primarily for toddlers. It was created by child developmental psychologists.

Sree Ayyappanum Vavarum
Sree Ayyappanum Vavarum  is a 1982 Indian Malayalam-language mythological film directed and edited by N. P. Suresh and written by Purushan Alappuzha and Alappuzha Karthikeyan from a story by Purushan. The film stars Prem Nazir, Srividya, M. G. Soman and Nalini. The music for the film was composed by A. T. Ummer.

Who is the spouse of the director of film Worldly Goods?"
f6f9fbdc0bd911eba7f7acde48001122,French,Italy,"Eduards Veidenbaums
Eduards Veidenbaums( Glāznieki, Priekuļi parish, 3 October 1867 — Kalāči, Mūrmuiža parish, 24 May 1892) was a Latvian poet and translator. Most of his poetry was published posthumously.

Carl Gamborg-Andresen
He retired as a colonel in the United States Marine Corps during 1925, with more than 30 years of service. He died in 1936 in Seattle, Washington, and was buried at Arlington National Cemetery.

Planet of the Apes
Planet of the Apes Created by Pierre Boulle Original work La Planète des singes (1963) Print publications Novel (s) La Planète des singes (1963) Comics List of comics Films and television Film (s) Original series Planet of the Apes (1968) Beneath the Planet of the Apes (1970) Escape from the Planet of the Apes (1971) Conquest of the Planet of the Apes (1972) Battle for the Planet of the Apes (1973) Remake Planet of the Apes (2001) Reboot series Rise of the Planet of the Apes (2011) Dawn of the Planet of the Apes (2014) War for the Planet of the Apes (2017) Television series Planet of the Apes (1974) Return to the Planet of the Apes (1975 -- 1976) Games Video game (s) Planet of the Apes (2001) Revenge of the Apes (2003) Planet of the Apes: Last Frontier (2017)

Year of the Cat (song)
``Year of the Cat ''Single by Al Stewart from the album Year of the Cat B - side`` Broadway Hotel'' Released July 1976 (1976 - 07) (UK) October 1976 (US) Recorded Abbey Road Studios, London, England, January 1976 Genre Soft rock progressive pop Length 6: 40 (album) 4: 38 (single) Label RCA (UK) Janus (US) Songwriter (s) Al Stewart, Peter Wood Producer (s) Alan Parsons Al Stewart singles chronology ``Carol ''(1975)`` Year of the Cat'' (1976) ``On the Border ''(1977)`` Carol'' (1975) ``Year of the Cat ''(1976)`` On the Border'' (1977) Audio sample file help

The Rubberband Man
``The Rubberband Man ''Single by The Spinners from the album Happiness Is Being With the Spinners B - side`` Now That We're Together'' Released August 1976 Format 7 - inch single Recorded 1976 Genre Pop / Soul / Funk Length 3: 33 (single edit) 7: 22 (album version) Label Atlantic Songwriter (s) Thom Bell Linda Creed Producer (s) Thom Bell The Spinners singles chronology ``Wake Up Susan ''(1976)`` The Rubberband Man'' (1976) ``You're Throwing a Good Love Away ''(1977)`` Wake Up Susan'' (1976) ``The Rubberband Man ''(1976)`` You're Throwing a Good Love Away'' (1977)

John B. Hawley
John Baldwin Hawley( February 9, 1831 – May 24, 1895) was a U.S. Representative from Illinois.

Anwar ul Haq Kakar
Anwar ul Haq Kakar is a Pakistani politician who has been a Member of the Senate of Pakistan, since March 2018.

What nationality is the director of film Vortex (1976 Film)?"
33c3fd3e0bde11eba7f7acde48001122,Opava.,Brno,"Otto Haupt
Otto Haupt( born 5 March 1887 in Würzburg; died 10 November 1988 in Bad Soden) was a German Mathematician.

Joey Levine
Joey Levine( born May 29, 1947, New York City) is an American singer, songwriter and record producer of pop music, who has been active since 1966.

Elisabeth of Greater Poland, Duchess of Bohemia
Elisabeth of Greater Poland( 1152 – 2 April 1209) was a Polish princess of the House of Piast and, by her two marriages, Duchess of Bohemia and Margravine of Lusatia. She was a daughter of Mieszko III the Old, Duke of Greater Poland and from 1173 High Duke of Poland, by his first wife, Elisabeth, daughter of King Béla II of Hungary. Elisabeth's birthdate is unknown. Medieval sources do not even indicate whether the Hungarian princess was her mother. Elizabeth is believed to have been her daughter only because both had the same name. Some scholars report that Elizabeth was born about 1152 or 1154.

Elisabeth of Moravia
Elizabeth of Moravia (German: ""Elisabeth von Mähren"", Czech: ""Alžběta Moravská"", Upper Sorbian: ""Hilžbjeta Morawska"", c. 1355 – 20 November 1400) was the second daughter and third issue of John Henry of Moravia, (grandson of Přemysl II, Otakar, King of Bohemia) and his second wife Margaret of Opava. She became Margravine consort of Meissen by her marriage to William I, Margrave of Meissen (1366). Elizabeth was buried in Prince's Chapel of St. John and St. Donatus Cathedral of Meissen.

Elisabeth of Bohemia (1358–1373)
Elisabeth of Bohemia( 1358–1373) was the daughter of Charles IV, Holy Roman Emperor, and Anne of Schweidnitz. She was named after her paternal grandmother, Elisabeth of Bohemia( 1292–1330). She had a brother, Wenceslaus, King of the Romans, and one half sister, Katharine of Bohemia, whose mother was Blanche of Valois who was Charles IV's previous wife. Elisabeth had another half sister who was the daughter of Blanche, Margaret of Bohemia but she died in 1349, so Elisabeth never knew her. After the death of her mother, Charles remarried for the last time to Elizabeth of Pomerania. Elisabeth gained six half- siblings from the marriage: Anna, Queen of England, Sigismund, Holy Roman Emperor, Margaret"" the younger"" of Bohemia, John of Görlitz, Charles, and Henry. Elisabeth married when she was only eight in 1366 to Albert III, Duke of Austria. Elisabeth and Albert had no children and she died aged only fifteen in 1373; she was buried with Albert's parents in Gaming Charterhouse in Lower Austria. Her husband remarried to Beatrix of Nuremberg and they were parents of Albert IV, Duke of Austria.

Chitty-Chitty-Bang-Bang
Chitty-Chitty-Bang-Bang: The Magical Car is a children's novel written by Ian Fleming for his son Caspar, with illustrations by John Burningham. It was initially published in three volumes, the first of which was released on 22 October 1964 by Jonathan Cape in London.

3 'n the Mornin' (Part Two)
3 'N the Mornin' (Part Two) is a 1996 album by southern hip hop artist DJ Screw. It contains a collection of songs by Dirty South artists remixed using Screw's trademark chopped and screwed style.

Where was the place of death of Elisabeth Of Moravia's mother?"
cd814a34088811ebbd6eac1f6bf848b6,George Hypolite,George Hypolite,"One Night at Susie's
One Night at Susie's is a 1930 all- talking pre-Code drama film released by First National Pictures and directed by John Francis Dillon. The movie stars Billie Dove and features Douglas Fairbanks Jr., Helen Ware and Tully Marshall.

FIS Freestyle World Ski Championships 1989
The 1989 FIS Freestyle World Ski Championships were held between March 1st and March 5th at the Oberjoch ski resort in then-West Germany. The World Championships featured both men's and women's events in the Moguls, Aerials, Acro Skiing and the Combined.

George Hypolite
George Hypolite[ hip- puh- light]( born August 1, 1987) is a former American football defensive tackle. He was signed by the Jacksonville Jaguars as an undrafted free agent in 2009. He played college football at Colorado.

Charles Burls
Charles Burls( 8 March 1847 – 17 December 1923) was an English cricketer. He played seventeen first- class matches for Surrey between 1873 and 1887.

Charles Leslie (writer)
Charles Leslie was a Barbadian writer who wrote about the history of Jamaica. Leslie was married to Rebecca Tirres on 20 July 1710, Saint Philip, Barbados. His book,"" A New and Exact History of Jamaica"", was published in Edinburgh, Scotland, in 1739. Leslie, while researching on Jamaica, had met the family of Edward Thache or"" Blackbeard the Pirate."" His family's wealth and affluence surprised Charles Leslie in 1739 who wrote that Blackbeard"" was born in Jamaica of very creditable Parents; his Mother[ Lucretia Thache, died in 1743] is alive in Spanish Town to this Day, and his Brother[ Cox Thache, died in 1737] is at present the Captain of the Train of Artillery.""

James Blake (musician)
James Blake Litherland (born 26 September 1988) is an English singer, songwriter, multi-instrumentalist and record producer from London. He first received recognition for a series of 2010 EPs including ""CMYK"" and ""Klavierwerke"", and he released his self-titled debut album in 2011 to critical praise. His second album ""Overgrown"" was released in 2013 and awarded the Mercury Prize. He released his third album ""The Colour in Anything"" in 2016. In 2019 his fourth album ""Assume Form"" was released and he won his first Grammy Awards with ""King's Dead"" as Best Rap Performance. During his career, he has collaborated with artists including Mount Kimbie and Bon Iver, and has contributed production work to artists including Kendrick Lamar, Beyoncé, Vince Staples, Frank Ocean, and Travis Scott. Blake has also released remix work under the alias Harmonimix.

Introduce Yerself
Introduce Yerself is the sixth solo album by Canadian singer and songwriter Gord Downie, released posthumously on October 27, 2017, ten days after his death. A double album consisting of 23 songs which Downie has described as each being about specific people in his life, it was the last solo album Downie completed, although his brothers Patrick and Mike have since confirmed that additional unreleased material may still be released in the future.

Who was born later, Charles Burls or George Hypolite?"
421c46760bb011ebab90acde48001122,King Albert II of Belgium.,"Archduke Joseph, Palatine of Hungary","Zhong Jiaqi
Zhong Jiaqi( born 23 September 1999) is a Chinese field hockey player for the Chinese national team. She participated at the 2018 Women's Hockey World Cup. In December 2019, she was nominated for the FIH Rising Star of the Year Award.

Charles Stoddart
Colonel Charles Stoddart( 23 July 1806 in Ipswich – June 1842 in Bukhara) was a British officer and diplomat. He was a famous British agent in Central Asia during the period of the Great Game. Stoddart, the son of Major Stephen Stoddart( 1763 – 1812), was educated at Norwich School and later commissioned into the Royal Staff Corps from Royal Military College, Sandhurst, in 1823. Dispatched on a mission to persuade the Emir of Bukhara to free Russian slaves and sign a treaty of friendship with Britain, he was first arrested by the Emir Nasrullah Khan in 1838. In November 1841 Captain Arthur Conolly arrived in Bukhara with part of his remit to attempt to secure Stoddart's release. He was unsuccessful. Both men were executed on charges of spying for the British Empire on 24 June 1842. In 1845, the Rev Joseph Wolff, who had undertaken an expedition to discover the two officers' fate and who barely escaped with his life, published an extensive account of his travels in Central Asia which made Conolly and Stoddart household names in Britain for years to come. Stoddart is commemorated in the scientific name of a species of Sri Lankan lizard,"" Ceratophora stoddartii"".

Princess Louise of Belgium (born 2004)
Princess Louise of Belgium("" Louise Sophie Mary""; born 6 February 2004 in Woluwe- Saint- Lambert) is the first child and only daughter of Prince Laurent and Princess Claire. She is currently 13th in the line of succession to the Belgian throne.

Louis Philippe, Crown Prince of Belgium
Louis- Philippe, Crown Prince of Belgium( Louis Philippe Léopold Victor Ernest; 24 July 1833 – 16 May 1834), was the eldest child and heir- apparent of King Leopold I of the Belgians and his second wife, Princess Louise d'Orléans.

Prince Gabriel of Belgium
Prince Gabriel of Belgium( born 20 August 2003) is the elder son and second child of King Philippe and Queen Mathilde of Belgium. He is currently second in line to the throne of Belgium after his older sister Elisabeth.

News from Home
News from Home is a 1977 avant-garde documentary film directed by Chantal Akerman. The film consists of long takes of locations in New York City, set to Akerman's voice-over as she reads letters her mother sent her between 1971 and 1973, when the director lived in the city.

Cengaver Katrancı
Cengaver Katrancı (1964 – October 30, 1972) was a Turkish boy, who lived in West Berlin, in district of Kreuzberg. He drowned in the river Spree, which at the time and in this place was a border between East and West Berlin. In view of the circumstances surrounding the accident Cengaver Katrancı is one of the youngest victims of the Berlin Wall’s existence.

Who is the maternal grandfather of Princess Louise Of Belgium?"
2a06ac6808b311ebbd86ac1f6bf848b6,Tiny Times 3,Tiny Times 3,"Estadio Campeones del 36
The Estadio Municipal Campeones del 36 is a multi-use stadium in Sullana, Peru. It is used by the football team Alianza Atlético. The stadium holds 8,000 people and was built in 2000. It is a small stadium that is planned to be expanded.

Chung Shan Medical University
Chung Shan Medical University( CSMU) is a medical university located in South District, Taichung, Taiwan.

Fernando Fragata
Filmmaker Fernando Fragata started his career in Portugal with the short film Love& Alchemy, which won him several International awards for best short film and best director. His other Portuguese films include the romantic comedy Sweet Nightmare and the critically acclaimed action comedy Chasing Life( Pulsação Zero). In 2004 he wrote and directed the mystery crime The Trunk( Sorte Nula), which became the top grossing Portuguese film of that year. Backlight came in 2010 and again broke box office records in his home country.

Horas marcadas
Horas marcadas is a 1954 Argentine film.

Iván Noel
Iván Noel is a French/ Argentine producer and director, known for They Returned( 2015), En tu Ausencia( 2008) and ¡ Primaria!( 2010). In their July, 2009 journal, Camilo José Cela University compared his works to that of Truffaut and Comencini. He originally started in the arts by writing and performing his own musical compositions. The transition from music to film came from his love for combining and juxtaposing the two art forms in order to make something greater than the two by themselves. Since those first small scenes, he has gone on to release ten feature films and numerous publicities, videoclips and short films. All of the movies, despite their different plots, characters, and other thematic elements, share the commonality of confronting moral issues without yielding to the conventions of political correctness.

The Necklace
``The Necklace ''La Parure, illustration of the title page of the Gil Blas, 8 October 1893 Author Guy de Maupassant Original title`` La Parure'' Country France Genre (s) Short story Publication date 1884

Božidar Leković
Božidar Leković( born 4 January 1991) is a Montenegrin handball player who plays for israelian team Maccabi Dimona and the Montenegrin national team.

Which film was released more recently, Horas Marcadas or Tiny Times 3?"
b583abd20baf11ebab90acde48001122,Baha' al-Dawla.,'Adud al-Dawla,"Smirnoff
Smirnoff (; Russian: [smʲɪrˈnof]) is a brand of vodka owned and produced by the British company Diageo. The Smirnoff brand began with a vodka distillery founded in Moscow by Pyotr Arsenievich Smirnov (1831–1898). It is now distributed in 130 countries and produced in several countries including Albania, Brazil, Honduras, India, Ireland, Italy, Latvia, Mongolia, the Philippines, the United Kingdom and the United States. Smirnoff products include vodka, flavoured vodka, and malt beverages. In March 2006, Diageo North America claimed that Smirnoff vodka was the best-selling distilled spirit brand in the world. In 2015 India's Officer's Choice overtook Smirnoff vodka to become the world's largest selling spirit brand. In 2014, Smirnoff  was chosen as the best selling vodka across the world.

Christian Philipp Müller
Christian Philipp Müller( born 2 November 1957) is a Swiss artist.

Sultan al-Dawla
Abu Shuja (993 – December 1024), better known by his ""laqab"" of Sultan al-Dawla (Persian: سلطان الدوله, ""Power of the Dynasty""), was the Buyid amir of Fars (1012–1024) and Iraq (1012–1021). He was the son of Baha' al-Dawla.

Abu Ishaq Ibrahim
Abu Ishaq Ibrahim, also known by his honorific title of Umdat al- Dawla("" Mainstay of the Empire""), was a Buyid prince, who was the youngest son of the Buyid ruler Mu'izz al- Dawla.

Qawam al-Dawla
Abu'l- Fawaris, better known by his regnal name Qawam al- Dawla( April 1000 – October/ November 1028), was the Buyid ruler of Kerman( 1012–1028). He was the son of Baha' al- Dawla.

The Curious Case of Benjamin Button (film)
The film was released in North America on December 25, 2008 to positive reviews. The film went on to receive thirteen Academy Award nominations, including Best Picture, Best Director for Fincher, Best Actor for Pitt, and Best Supporting Actress for Taraji P. Henson, and won three, for Best Art Direction, Best Makeup, and Best Visual Effects.

WQZL
WQZL (101.1 FM), also known as ""The River"", is a radio station licensed to serve Belhaven, North Carolina. It has a format of variety hits as ""92.3 & 101.1 The River"". The station's antenna is in Washington, but the signal reaches New Bern, Greenville, and Washington, North Carolina.

Who is the paternal grandfather of Sultan Al-Dawla?"
3685f31a0bde11eba7f7acde48001122,University of Zagreb,Academy of Fine Arts Vienna,"Ben Litfin
Ben Litfin( born 25 March 1995) is an Australian footballer who plays for Altona Magic in the NPL Victoria.

B. R. Ishara
Babu Ram Ishara( born Roshan Lal Sharma 7 September 1934 – 25 July 2012) was an Indian film director and screenwriter best known for his films of the 1970s. He filmed 35 Bollywood films between 1964 and 1996. He was much popular for his film"" Chetana"", Log Kya Kahengey, Milap, Man Jaiye, Ghar Ki Laaj, Woh Phir Ayegi, Sautela Bhai.doosra roop 1982

𝕊
𝕊 is the blackboard bold “ S ” letter. It can refer to:

Nǃai, the Story of a ǃKung Woman
Nǃai, the Story of a ǃKung Woman is a documentary film by ethnographic filmmaker John Marshall. The film was first broadcast in 1980 as part of the Odyssey series on PBS and is distributed by Documentary Educational Resources. It provides a broad overview of Juǀʼhoan life, both past and present, and an intimate portrait of Nǃai, a Juǀʼhoan woman who in 1978 was in her mid-thirties. Nǃai tells her own story, and in so doing, the story of Juǀʼhoan life.

Questions!/Answers?
What is the importance of history in designers and architects life?

Pablo Ferrari
Pablo Augusto Ferrari( September 11, 1949) is an Argentinian mathematician, member of the Bernoulli Society, the Institute for Mathematical Statistics, the Brazilian Academy of Sciences, and the International Statistical Institute. He is also co-principal investigator at the Brazilian research center NeuroMat. Ferrari investigates probabilistic models of microscopic phenomena and macroscopic counterpart. He is the son of the contemporary conceptual artist León Ferrari.

Julee Cerda
Julee Cerda( born January 29, 1978) is a South Korean born American actress who resides in New York.

Where did Mate Meštrović's father graduate from?"
9b03b5fc0bd911eba7f7acde48001122,Austria,Austrian,"Conor McKenna
Conor McKenna( born 28 March 1996) is an Australian rules footballer playing for the Essendon Football Club in the Australian Football League( AFL). McKenna was born in County Tyrone, Northern Ireland, and grew up in the village of Benburb near Dungannon. There he played Gaelic football for Eglish GAC and the Tyrone minors. In 2012, McKenna played a starring role in Tyrone's run to the All- Ireland Minor Football Championship Final. In December 2013, the then 18- year- old McKenna attracted interest from several AFL clubs when he was spotted at a talent combine in Ireland. Ten months later, on 3 October 2014, Essendon secured McKenna to a two- year deal as a Category B rookie. McKenna made his AFL debut against at the Melbourne Cricket Ground in round 22, 2015, and kicked a goal with his first kick. McKenna re-signed with Essendon at the end of 2017 with a new four- year contract.

Marianna Wiśniowiecka
Marianna Wiśniowiecka (1600 – February 1624) - Polish noblewoman (szlachcianka), the oldest daughter of Prince Konstanty Wiśniowiecki and Anna Zahorowska of Ostoja Clan.

Planet of the Apes
Planet of the Apes Created by Pierre Boulle Original work La Planète des singes (1963) Print publications Novel (s) La Planète des singes (1963) Comics List of comics Films and television Film (s) Original series Planet of the Apes (1968) Beneath the Planet of the Apes (1970) Escape from the Planet of the Apes (1971) Conquest of the Planet of the Apes (1972) Battle for the Planet of the Apes (1973) Remake Planet of the Apes (2001) Reboot series Rise of the Planet of the Apes (2011) Dawn of the Planet of the Apes (2014) War for the Planet of the Apes (2017) Television series Planet of the Apes (1974) Return to the Planet of the Apes (1975 -- 1976) Games Video game (s) Planet of the Apes (2001) Revenge of the Apes (2003) Planet of the Apes: Last Frontier (2017)

The Pink Panther (2006 film)
Jason Statham as Yves Gluant (uncredited), the head coach of the France national football team whose murder is under investigation.

The Comebacks
The Comebacks is a 2007 American satirical comedy film directed by Tom Brady( film director). This film is a parody of the clichés and plots of the sports film genre. In the UK, Greece, Finland, Australia and New Zealand this film is called Sports Movie. The movie was released into theaters on October 19, 2007.

Darband, Qazvin
Darband is a village in Rudbar -e Shahrestan Rural District, Alamut -e Gharbi District, Qazvin County, Qazvin Province, Iran. At the 2006 census, its population was 139, in 34 families.

Miguel Curiel
Miguel Ángel Curiel Arteaga( born 8 March 1988) is a Peruvian professional footballer, currently playing for Santiago Morning.

Which country the director of film Funny Games (2007 Film) is from?"
a59539480bdc11eba7f7acde48001122,"Paris, France.",Mills College,"Coat of arms of Port Moody
The coat of arms of Port Moody.

Macintosh
Microsoft Windows 3.0 was released in May 1990, and according to a common saying at the time ""Windows was not as good as Macintosh, but it was good enough for the average user"". Though still a graphical wrapper that relied upon MS-DOS, 3.0 was the first iteration of Windows which had a feature set and performance comparable to the much more expensive Macintosh platform. It also did not help matters that during the previous year Jean-Louis Gassée had steadfastly refused to lower the profit margins on Mac computers. Finally, there was a component shortage that rocked the exponentially-expanding PC industry in 1989, forcing Apple USA head Allan Loren to cut prices which dropped Apple's margins.

Rivers and Tides
Rivers and Tides is a 2001 documentary film directed by Thomas Riedelsheimer about the British artist Andy Goldsworthy, who creates intricate and ephemeral sculptures from natural materials such as rocks, leaves, flowers, and icicles. The music was composed and performed by Fred Frith and was released on a soundtrack, ""Rivers and Tides (2003)"". The film received a number of awards, including the ‘Best Documentary’ awards of the San Diego Film Critics Society and the San Francisco Film Critics Circle. It is an Anglo-German co-production by Mediopolis Film and the British independent film company Skyline Productions. In 2018, Goldsworthy, Riedelsheimer, and composer Frith released a follow-up documentary, ""Leaning Into the Wind"".

Tides (Bethel Music album)
Tides is the first studio album by California- based worship collective Bethel Music, it is also the sixth album overall to be released. The album was released on September 3, 2013 by the group's imprint label, Bethel Music. Daniel Mackenzie and Gabriel Wilson produced the album together.

Krishna Levy
Krishna Levy, born on May 27, 1964, in New Delhi (India), is a French film score composer. He studied music in USA but lives and works in Paris (France).

U of V
U of V may refer to:

William Douglas Home
William Douglas Home( 3 June 1912 – 28 September 1992) was a British dramatist and politician.

Where does the composer of film Rivers And Tides work at?"
17ba791a0bde11eba7f7acde48001122,British,French,"Royal Liverpool University Hospital
In December 2013 the landmark £429 million redevelopment of the Royal Liverpool University Hospital reached financial close; its collaborative links with the University of Liverpool, and institutes on the Liverpool BioCampus, have given the city of Liverpool recognition as one of the leading UK centres for health research and innovation. The new Royal Liverpool University Hospital, which was designed by NBBJ and HKS and is being built by Carillion, is expected to be the largest all single - patient room hospital in the UK on completion in 2018. The New Royal is expected to open in the Summer of 2018.

Theodora Palaiologina (Byzantine empress)
Theodora Doukaina Komnene Palaiologina (– 4 March 1303), usually known simply as Theodora Palaiologina, was the Empress consort of the Byzantine emperor Michael VIII Palaiologos.

Top Floor Girl
Top Floor Girl is a 1959 British drama film directed by Max Varnel and starring Kay Callard, Neil Hallett and Robert Raikes. The screenplay was co-written by Brian Clemens.

Topel Lee
Topel Lee is an acclaimed Filipino film director, TV director and music video director known for the cinematography in his movies and his strong female characters.

One Floor Below
One Floor Below is a 2015 Romanian drama film directed by Radu Muntean. It was screened in the Un Certain Regard section at the 2015 Cannes Film Festival. It was screened in the Contemporary World Cinema section of the 2015 Toronto International Film Festival.

California Conquest
California Conquest is a 1952 American Technicolor adventure film directed by Lew Landers, and starring Cornel Wilde and Teresa Wright. The film is set in the early 1840s, and deals with a conspiracy by native Spanish Hidalgos to deliver the then- Mexican territory of California to the Russian Empire.

Bollebeek
Bollebeek is a hamlet in the municipality of Asse, Flemish Brabant, Belgium. It was part of the village of Mollem. It has a 13th- century church tower.

What nationality is the director of film Top Floor Girl?"
af7c73c80bdb11eba7f7acde48001122,Cambridge University's Cavendish Laboratory.,National Film School in Łódź,"The 85 Ways to Tie a Tie
The 85 Ways to Tie a Tie () is a book by Thomas Fink and Yong Mao. The authors were research fellows at Cambridge University’s Cavendish Laboratory. It was published by Fourth Estate on Nov 4, 1999, and subsequently published in nine other languages.

Welcome to Home Gori
Benvenuti in casa Gori, internationally known as Welcome to home Gori, is a 1990 comedy-drama film directed by Alessandro Benvenuti. It is based on a comedy play with the same name by Ugo Chiti and the same Benvenuti.

Polish-Russian War (film)
Polish-Russian War (Wojna polsko-ruska) is a 2009 Polish film directed by Xawery Żuławski based on the novel Polish-Russian War under the white-red flag by Dorota Masłowska.

Maciej Ślesicki
Maciej Wojciech Slesicki (born 1966 in Warsaw) is a Polish film director and screenwriter, co-founder and lecturer at the Warsaw Film School.

Remembrance of Love
Remembrance of Love is a 1982 war film directed by Jack Smight and starring Kirk Douglas. It is set in Poland during the Second World War.

The Confession (band)
The Confession was an American heavy metal band from Dana Point, California. Shortly after their formation in 2005, they went on to tour with such bands as Avenged Sevenfold, Bullet for My Valentine and Megadeth and were slotted on Rockstar's 2006 Taste of Chaos tour. The band announced their breakup on January 15, 2008 after touring with Avenged Sevenfold. In the three years that The Confession were together, they released a self- titled five- song EP and their only full- length album,"" Requiem""( produced by M. Shadows of Avenged Sevenfold). Former member Matt Pauling now produces music for various bands around California. The track"" Through These Eyes"" was featured on EA's racing game"" Burnout Dominator"". The EP version of"" Jealousy"" appears in"" ATV Offroad Fury 4"".

My Little Chickadee
My Little Chickadee is a 1940 American comedy-western film starring Mae West and W. C. Fields, featuring Joseph Calleia, Ruth Donnelly, Margaret Hamilton, Donald Meek, Willard Robertson, Dick Foran, William B. Davidson, and Addison Richards, and released by Universal Pictures. It was directed by Edward F. Cline and the music was written by Ben Oakland (song ""Willie of the Valley"") and Frank Skinner. West reportedly wrote the original screenplay, with Fields contributing one extended scene set in a bar. Universal decided to give the stars equal screenplay credit, perhaps to avoid the appearance of favoritism, but the move incensed West, who declined to team with Fields afterwards. The stars spoofed themselves and the Western genre, with West providing a series of her trademark double entendres.

Where did the director of film Polish-Russian War (Film) study?"
