Question ID,GPT Response,Ground Truth Answer,Prompt
2bde31980bde11eba7f7acde48001122,William Dieterle,American,"Sisowath Kossamak
Sisowath Kossamak (9 April 1904 – 27 April 1975) was the Queen consort of Cambodia by marriage to King Norodom Suramarit from 1955 to his death in 1960. She then became co-head of state with her only son, Norodom Sihanouk, from 1960 to 1970. Sisowath Kossamak was born Princess of Cambodia as the daughter of King Sisowath Monivong and his wife Norodom Kanviman Norleak Tevi. Her official title was Preah Mohasatreiyani Sisowath Monivong Kossamak Nearirath Serey Vathana . Upon the death of Monivong in 1941, Sihanouk took the throne. In 1955, he abdicated in favor of his father Suramarit, who then reigned for five years. After her husband's death, Kossamak became the symbol and representative of the monarchy while Sihanouk assumed a role equal to that of a monarch. Both were overthrown in a 1970 coup, and they went into exile in China. Kossamak died there in 1975.

Indiscreet (1931 film)
Indiscreet is a 1931 American pre-Code comedy film directed by Leo McCarey and starring Gloria Swanson and Ben Lyon. The screenplay by Buddy G. DeSylva, Lew Brown, and Ray Henderson, based on their story ""Obey That Impulse"", originally was written as a full-fledged musical, but only two songs - "" If You Haven't Got Love"" and ""Come to Me"" - remained when the film was released. The film is available on DVD.

Calaveritas, California
Calaveritas (""little skulls"" in Spanish; formerly, Upper Calaveritas) is an unincorporated community in Calaveras County, California. It sits on the banks of the Calaveritas Creek at an elevation of 1,109 feet (338 m) above sea level and is located at . The community is in ZIP code 95249 and area code 209.

Margaret, Duchess of Norfolk
Margaret of Norfolk or Margaret of Brotherton, in her own right Countess of Norfolk( sometimes surnamed as"" Margaret Marshal""; – 24 March 1399), was the daughter and eventual sole heir of Thomas of Brotherton, eldest son of King Edward I of England, by his second marriage. In 1338, she succeeded to the earldom of Norfolk and the office of Earl Marshal.

The Saint and Her Fool
The Saint and Her Fool( German: Die Heilige und ihr Narr) is a 1928 German silent drama film directed by William Dieterle and starring Dieterle, Lien Deyers and Gina Manès. It was based on a novel by and premiered at the Capital am Zoo in Berlin. Art direction was by Andrej Andrejew. For a long time, the movie was considered lost. Although never released in the US, a nitrate copy was discovered in Jack Warner's personal vault. In 2008 it was given to the UCLA in Los Angeles and restored. It was remade twice into a 1935 German film directed by Hans Deppe and a 1957 Austrian film directed by Gustav Ucicky.

Where was the director of film The Wedding Video (2003 Film) born?"
129b312e0baf11ebab90acde48001122,"Sir William Gore, 2nd Baronet.","Sir Paul Gore, 1st Baronet","Marilyn Quayle
Marilyn Tucker Quayle (born July 29, 1949) is an American lawyer and novelist. She is the wife of the 44th vice president of the United States, Dan Quayle, and served as the second lady of the United States from 1989 until 1993.

Pat Hawkins (cyclist)
Eleanor Patricia Hawkins( 22 May 1921 – 13 February 1991), better known as Pat Hawkins, was an Australian endurance cyclist from Victoria Park, Perth. In 1940, aged 18 and only 12 months into her cycling career, she set world records for"" 1,000 miles"" and"" Seven days"". She also set the Australian records for distance travelled in one, two, three, four, five, six and seven days, plus surpassing the Australian professional men's record. In February 1942, aged 20 years old, she claimed the world record for"" Distance covered in a year"" with a ride of, but one week later her claim was disallowed due to"" irregularities in the log sheets"".

William Louis, Prince of Anhalt-Köthen
William Louis of Anhalt- Köthen( 3 August 1638, in Köthen – 13 April 1665, in Köthen), was a German prince of the House of Ascania and ruler of the principality of Anhalt- Köthen. He was the second son of Louis I, Prince of Anhalt- Köthen, but second- born son of his second wife Sophie, daughter of Simon VI, Count of Lippe.

Cruisin' Down the River
Cruisin' Down the River is a 1953 Technicolor film directed by Richard Quine. It stars Dick Haymes and Audrey Totter. The story is about a New York nightclub singer who inherits an old riverboat on the Chattahoochee River between Georgia and Alabama. It features comedy, some drama and several musical performances.

Chevrolet Avalanche
The Chevrolet Avalanche was a four - door, five or six passenger pickup truck sharing GM's long - wheelbase chassis used on the Chevrolet Suburban and Cadillac Escalade ESV. Breaking with a long - standing tradition, the Avalanche was not available as a GMC, but only as a Chevrolet. Production of the Avalanche started in September 2001 and ended April 2013; producing two generations in its lifespan.

Who is Sir William Gore, 3Rd Baronet's paternal grandfather?"
43c8e38e0bde11eba7f7acde48001122,Unknown.,Virginia Bourbon del Monte,"Grand Canary (film)
Grand Canary is a 1934 Fox film of A. J. Cronin's novel of the same title. The film was produced by Jesse L. Lasky and directed by Irving Cummings.

Dennis Parmenter
Dennis W. Parmenter( born December 27, 1950) is an American politician in the state of Iowa. Parmenter was born in Elkhart, Iowa and attended Iowa State University or Drake University. A Democrat, he served in the Iowa House of Representatives from 1999 to 2001( 62nd district).

The Green (Dartmouth College)
The Green (formally the College Green) is a grass-covered field and common space at the center of Dartmouth College, an Ivy League university located in Hanover, New Hampshire, United States. It was among the first parcels of land obtained by the College upon its founding in 1769, and is the only creation of the 18th century remaining at the center of the campus. After being cleared of pine trees, it initially served as a pasture and later as an athletic field for College sporting events. Today, it is a central location for rallies, celebrations, and demonstrations, and serves as a general, all-purpose recreation area. The College describes the Green as ""historic"" and as the ""emotional center"" of the institution.

Duality principle
Duality principle or principle of duality may refer to:

The Templar Salvation
The Templar Salvation is a 2010 novel by Raymond Khoury, and sequel to his debut work ""The Last Templar"". The novel features the characters of FBI agent Sean Rielly and archaeologist Tess Chaykin who were also the main characters in The Last Templar.

Who is the mother of the founder of university Libera Università Internazionale Degli Studi Sociali Guido Carli?"
5750bfd20bdc11eba7f7acde48001122,Lucy Sheehan,Jean Harlow,"Aziz Fahmy
Abdel- Aziz Fahmy( date of birth 1914 and death 1991) was an Egyptian football goalkeeper who played for Egypt in the 1934 FIFA World Cup. He also played for Al- El Mokhtalat Club"" Zamalek"" S.C.

Abram M. Rothschild
Abram M. Rothschild or A.M. Rothschild ( 1853 – July 29, 1902) was an American businessman who founded the A.M. Rothschild Company.

Caillou
The series was originally broadcast in French in Canada, and the episodes were later translated into English, and re-runs in English began on PBS and PBS Kids Sprout in the United States. The original books were also in French. ""Caillou"" was designed primarily for toddlers. It was created by child developmental psychologists.

Sree Ayyappanum Vavarum
Sree Ayyappanum Vavarum  is a 1982 Indian Malayalam-language mythological film directed and edited by N. P. Suresh and written by Purushan Alappuzha and Alappuzha Karthikeyan from a story by Purushan. The film stars Prem Nazir, Srividya, M. G. Soman and Nalini. The music for the film was composed by A. T. Ummer.

Blériot Glacier
Blériot Glacier () is a short, but wide, glacier lying east of Salvesen Cove and Zimzelen Glacier and southwest of Cayley Glacier on Danco Coast, Graham Land in Antarctica. Photographed by the Falkland Islands and Dependencies Aerial Survey Expedition in 1956–57, and mapped from these photos by the Falkland Islands Dependencies Survey, it was named by the UK Antarctic Place-Names Committee in 1960 for Louis Blériot (1872–1936), a French aviator who in 1907 flew the first full-size powered monoplane, and who made the first flight across the English Channel in July 1909.

Who is the spouse of the director of film Worldly Goods?"
f6f9fbdc0bd911eba7f7acde48001122,Australian,Italy,"Eduards Veidenbaums
Eduards Veidenbaums( Glāznieki, Priekuļi parish, 3 October 1867 — Kalāči, Mūrmuiža parish, 24 May 1892) was a Latvian poet and translator. Most of his poetry was published posthumously.

Carl Gamborg-Andresen
He retired as a colonel in the United States Marine Corps during 1925, with more than 30 years of service. He died in 1936 in Seattle, Washington, and was buried at Arlington National Cemetery.

John B. Hawley
John Baldwin Hawley( February 9, 1831 – May 24, 1895) was a U.S. Representative from Illinois.

Anwar ul Haq Kakar
Anwar ul Haq Kakar is a Pakistani politician who has been a Member of the Senate of Pakistan, since March 2018.

Nurse Cavell
Nurse Cavell is a 1916 Australian feature- length film directed by W. J. Lincoln about the execution of Edith Cavell during World War I. It was also known as Edith Cavell. It is considered a lost film.

What nationality is the director of film Vortex (1976 Film)?"
33c3fd3e0bde11eba7f7acde48001122,"Würzburg, Germany",Brno,"Otto Haupt
Otto Haupt( born 5 March 1887 in Würzburg; died 10 November 1988 in Bad Soden) was a German Mathematician.

Joey Levine
Joey Levine( born May 29, 1947, New York City) is an American singer, songwriter and record producer of pop music, who has been active since 1966.

Chitty-Chitty-Bang-Bang
Chitty-Chitty-Bang-Bang: The Magical Car is a children's novel written by Ian Fleming for his son Caspar, with illustrations by John Burningham. It was initially published in three volumes, the first of which was released on 22 October 1964 by Jonathan Cape in London.

3 'n the Mornin' (Part Two)
3 'N the Mornin' (Part Two) is a 1996 album by southern hip hop artist DJ Screw. It contains a collection of songs by Dirty South artists remixed using Screw's trademark chopped and screwed style.

Milton Cruz
Milton da Cruz (born 1 August 1957), known as Milton Cruz, is a Brazilian retired footballer who played as a forward, and is the manager.

Where was the place of death of Elisabeth Of Moravia's mother?"
cd814a34088811ebbd6eac1f6bf848b6,George Hypolite.,George Hypolite,"One Night at Susie's
One Night at Susie's is a 1930 all- talking pre-Code drama film released by First National Pictures and directed by John Francis Dillon. The movie stars Billie Dove and features Douglas Fairbanks Jr., Helen Ware and Tully Marshall.

FIS Freestyle World Ski Championships 1989
The 1989 FIS Freestyle World Ski Championships were held between March 1st and March 5th at the Oberjoch ski resort in then-West Germany. The World Championships featured both men's and women's events in the Moguls, Aerials, Acro Skiing and the Combined.

James Blake (musician)
James Blake Litherland (born 26 September 1988) is an English singer, songwriter, multi-instrumentalist and record producer from London. He first received recognition for a series of 2010 EPs including ""CMYK"" and ""Klavierwerke"", and he released his self-titled debut album in 2011 to critical praise. His second album ""Overgrown"" was released in 2013 and awarded the Mercury Prize. He released his third album ""The Colour in Anything"" in 2016. In 2019 his fourth album ""Assume Form"" was released and he won his first Grammy Awards with ""King's Dead"" as Best Rap Performance. During his career, he has collaborated with artists including Mount Kimbie and Bon Iver, and has contributed production work to artists including Kendrick Lamar, Beyoncé, Vince Staples, Frank Ocean, and Travis Scott. Blake has also released remix work under the alias Harmonimix.

Introduce Yerself
Introduce Yerself is the sixth solo album by Canadian singer and songwriter Gord Downie, released posthumously on October 27, 2017, ten days after his death. A double album consisting of 23 songs which Downie has described as each being about specific people in his life, it was the last solo album Downie completed, although his brothers Patrick and Mike have since confirmed that additional unreleased material may still be released in the future.

Dis Ain't What U Want
Dis Ain't What U Want is single from American rapper Lil Durk. This is the only single from ""Signed to the Streets"" mixtape. The official remix features French Montana, Rick Ross and Meek Mill.

Who was born later, Charles Burls or George Hypolite?"
421c46760bb011ebab90acde48001122,Charles Stoddart,"Archduke Joseph, Palatine of Hungary","Zhong Jiaqi
Zhong Jiaqi( born 23 September 1999) is a Chinese field hockey player for the Chinese national team. She participated at the 2018 Women's Hockey World Cup. In December 2019, she was nominated for the FIH Rising Star of the Year Award.

Charles Stoddart
Colonel Charles Stoddart( 23 July 1806 in Ipswich – June 1842 in Bukhara) was a British officer and diplomat. He was a famous British agent in Central Asia during the period of the Great Game. Stoddart, the son of Major Stephen Stoddart( 1763 – 1812), was educated at Norwich School and later commissioned into the Royal Staff Corps from Royal Military College, Sandhurst, in 1823. Dispatched on a mission to persuade the Emir of Bukhara to free Russian slaves and sign a treaty of friendship with Britain, he was first arrested by the Emir Nasrullah Khan in 1838. In November 1841 Captain Arthur Conolly arrived in Bukhara with part of his remit to attempt to secure Stoddart's release. He was unsuccessful. Both men were executed on charges of spying for the British Empire on 24 June 1842. In 1845, the Rev Joseph Wolff, who had undertaken an expedition to discover the two officers' fate and who barely escaped with his life, published an extensive account of his travels in Central Asia which made Conolly and Stoddart household names in Britain for years to come. Stoddart is commemorated in the scientific name of a species of Sri Lankan lizard,"" Ceratophora stoddartii"".

News from Home
News from Home is a 1977 avant-garde documentary film directed by Chantal Akerman. The film consists of long takes of locations in New York City, set to Akerman's voice-over as she reads letters her mother sent her between 1971 and 1973, when the director lived in the city.

Cengaver Katrancı
Cengaver Katrancı (1964 – October 30, 1972) was a Turkish boy, who lived in West Berlin, in district of Kreuzberg. He drowned in the river Spree, which at the time and in this place was a border between East and West Berlin. In view of the circumstances surrounding the accident Cengaver Katrancı is one of the youngest victims of the Berlin Wall’s existence.

Goree All Girl String Band
The Goree All Girl String Band, popularly known as The Goree Girls, was a band of eight female prisoners of the Goree Unit which performed in the 1940s. It was one of the first all female country and western bands in the United States.

Who is the maternal grandfather of Princess Louise Of Belgium?"
2a06ac6808b311ebbd86ac1f6bf848b6,Tiny Times 3,Tiny Times 3,"Estadio Campeones del 36
The Estadio Municipal Campeones del 36 is a multi-use stadium in Sullana, Peru. It is used by the football team Alianza Atlético. The stadium holds 8,000 people and was built in 2000. It is a small stadium that is planned to be expanded.

Chung Shan Medical University
Chung Shan Medical University( CSMU) is a medical university located in South District, Taichung, Taiwan.

The Necklace
``The Necklace ''La Parure, illustration of the title page of the Gil Blas, 8 October 1893 Author Guy de Maupassant Original title`` La Parure'' Country France Genre (s) Short story Publication date 1884

Božidar Leković
Božidar Leković( born 4 January 1991) is a Montenegrin handball player who plays for israelian team Maccabi Dimona and the Montenegrin national team.

Nicolas Ritz
Nicolas Ritz( born February 26, 1992) is a French ice hockey player who is currently playing for the Herning Blue Fox of the Metal Ligaen. Ritz competed in the 2013 and 2014 IIHF World Championships as a member of the France men's national ice hockey team.

Which film was released more recently, Horas Marcadas or Tiny Times 3?"
b583abd20baf11ebab90acde48001122,Sultan Al-Dawla's paternal grandfather is Magal Al-Dawla.,'Adud al-Dawla,"Smirnoff
Smirnoff (; Russian: [smʲɪrˈnof]) is a brand of vodka owned and produced by the British company Diageo. The Smirnoff brand began with a vodka distillery founded in Moscow by Pyotr Arsenievich Smirnov (1831–1898). It is now distributed in 130 countries and produced in several countries including Albania, Brazil, Honduras, India, Ireland, Italy, Latvia, Mongolia, the Philippines, the United Kingdom and the United States. Smirnoff products include vodka, flavoured vodka, and malt beverages. In March 2006, Diageo North America claimed that Smirnoff vodka was the best-selling distilled spirit brand in the world. In 2015 India's Officer's Choice overtook Smirnoff vodka to become the world's largest selling spirit brand. In 2014, Smirnoff  was chosen as the best selling vodka across the world.

Christian Philipp Müller
Christian Philipp Müller( born 2 November 1957) is a Swiss artist.

The Curious Case of Benjamin Button (film)
The film was released in North America on December 25, 2008 to positive reviews. The film went on to receive thirteen Academy Award nominations, including Best Picture, Best Director for Fincher, Best Actor for Pitt, and Best Supporting Actress for Taraji P. Henson, and won three, for Best Art Direction, Best Makeup, and Best Visual Effects.

WQZL
WQZL (101.1 FM), also known as ""The River"", is a radio station licensed to serve Belhaven, North Carolina. It has a format of variety hits as ""92.3 & 101.1 The River"". The station's antenna is in Washington, but the signal reaches New Bern, Greenville, and Washington, North Carolina.

Ha Hyun-woo
Ha Hyun- woo( born November 25, 1981) is a South Korean singer- songwriter. He is the lead vocal and guitarist of the rock band Guckkasten.

Who is the paternal grandfather of Sultan Al-Dawla?"
3685f31a0bde11eba7f7acde48001122,Australia.,Academy of Fine Arts Vienna,"Ben Litfin
Ben Litfin( born 25 March 1995) is an Australian footballer who plays for Altona Magic in the NPL Victoria.

B. R. Ishara
Babu Ram Ishara( born Roshan Lal Sharma 7 September 1934 – 25 July 2012) was an Indian film director and screenwriter best known for his films of the 1970s. He filmed 35 Bollywood films between 1964 and 1996. He was much popular for his film"" Chetana"", Log Kya Kahengey, Milap, Man Jaiye, Ghar Ki Laaj, Woh Phir Ayegi, Sautela Bhai.doosra roop 1982

Pablo Ferrari
Pablo Augusto Ferrari( September 11, 1949) is an Argentinian mathematician, member of the Bernoulli Society, the Institute for Mathematical Statistics, the Brazilian Academy of Sciences, and the International Statistical Institute. He is also co-principal investigator at the Brazilian research center NeuroMat. Ferrari investigates probabilistic models of microscopic phenomena and macroscopic counterpart. He is the son of the contemporary conceptual artist León Ferrari.

Julee Cerda
Julee Cerda( born January 29, 1978) is a South Korean born American actress who resides in New York.

Boris Kondrashin
Boris Vasilevich Kondrashin (Russian: Борис Васильевич Кондрашин; 16 August 1923 – 7 May 1994) was a Russian and Soviet painter of socialist realism, member of the Union of artists since 1960, member of Union, republican and regional exhibitions.

Where did Mate Meštrović's father graduate from?"
9b03b5fc0bd911eba7f7acde48001122,Austria,Austrian,"Conor McKenna
Conor McKenna( born 28 March 1996) is an Australian rules footballer playing for the Essendon Football Club in the Australian Football League( AFL). McKenna was born in County Tyrone, Northern Ireland, and grew up in the village of Benburb near Dungannon. There he played Gaelic football for Eglish GAC and the Tyrone minors. In 2012, McKenna played a starring role in Tyrone's run to the All- Ireland Minor Football Championship Final. In December 2013, the then 18- year- old McKenna attracted interest from several AFL clubs when he was spotted at a talent combine in Ireland. Ten months later, on 3 October 2014, Essendon secured McKenna to a two- year deal as a Category B rookie. McKenna made his AFL debut against at the Melbourne Cricket Ground in round 22, 2015, and kicked a goal with his first kick. McKenna re-signed with Essendon at the end of 2017 with a new four- year contract.

Marianna Wiśniowiecka
Marianna Wiśniowiecka (1600 – February 1624) - Polish noblewoman (szlachcianka), the oldest daughter of Prince Konstanty Wiśniowiecki and Anna Zahorowska of Ostoja Clan.

Darband, Qazvin
Darband is a village in Rudbar -e Shahrestan Rural District, Alamut -e Gharbi District, Qazvin County, Qazvin Province, Iran. At the 2006 census, its population was 139, in 34 families.

Miguel Curiel
Miguel Ángel Curiel Arteaga( born 8 March 1988) is a Peruvian professional footballer, currently playing for Santiago Morning.

Louis Marie, Duke of Rambouillet
Louis Marie de Bourbon, Duke of Rambouillet (2 January 1746 – 13 November 1749) was a French prince who died before his fourth birthday. He was never in the line of succession to the France's throne because he belonged to the illegitimate Bourbon-Penthièvre branch of the royal dynasty through the liaison of Louis XIV with a mistress. He was known as the ""Duc de Rambouillet"".

Which country the director of film Funny Games (2007 Film) is from?"
a59539480bdc11eba7f7acde48001122,Rivers And Tides composer works in Port Moody.,Mills College,"Coat of arms of Port Moody
The coat of arms of Port Moody.

Macintosh
Microsoft Windows 3.0 was released in May 1990, and according to a common saying at the time ""Windows was not as good as Macintosh, but it was good enough for the average user"". Though still a graphical wrapper that relied upon MS-DOS, 3.0 was the first iteration of Windows which had a feature set and performance comparable to the much more expensive Macintosh platform. It also did not help matters that during the previous year Jean-Louis Gassée had steadfastly refused to lower the profit margins on Mac computers. Finally, there was a component shortage that rocked the exponentially-expanding PC industry in 1989, forcing Apple USA head Allan Loren to cut prices which dropped Apple's margins.

U of V
U of V may refer to:

William Douglas Home
William Douglas Home( 3 June 1912 – 28 September 1992) was a British dramatist and politician.

Edward Capehart O'Kelley
Edward Capehart O'Kelley( October 1, 1857 – January 13, 1904) was the man who murdered Robert Ford, who had killed the famous outlaw Jesse James to receive a bounty. He was the subject of a 1994 book by O'Kelley's great- great- niece. Over the years, historians and contemporary newspapers variously spelled O' Kelley's surname as"" Kelly"" or"" O' Kelly"", sometimes mistakenly using the letter"" O"" as his middle initial.

Where does the composer of film Rivers And Tides work at?"
17ba791a0bde11eba7f7acde48001122,American,French,"Royal Liverpool University Hospital
In December 2013 the landmark £429 million redevelopment of the Royal Liverpool University Hospital reached financial close; its collaborative links with the University of Liverpool, and institutes on the Liverpool BioCampus, have given the city of Liverpool recognition as one of the leading UK centres for health research and innovation. The new Royal Liverpool University Hospital, which was designed by NBBJ and HKS and is being built by Carillion, is expected to be the largest all single - patient room hospital in the UK on completion in 2018. The New Royal is expected to open in the Summer of 2018.

Theodora Palaiologina (Byzantine empress)
Theodora Doukaina Komnene Palaiologina (– 4 March 1303), usually known simply as Theodora Palaiologina, was the Empress consort of the Byzantine emperor Michael VIII Palaiologos.

California Conquest
California Conquest is a 1952 American Technicolor adventure film directed by Lew Landers, and starring Cornel Wilde and Teresa Wright. The film is set in the early 1840s, and deals with a conspiracy by native Spanish Hidalgos to deliver the then- Mexican territory of California to the Russian Empire.

Bollebeek
Bollebeek is a hamlet in the municipality of Asse, Flemish Brabant, Belgium. It was part of the village of Mollem. It has a 13th- century church tower.

Tang-e Sukhteh-ye Lirab
Tang -e Sukhteh- ye Lirab( also Romanized as Tang- e Sūkhteh- ye Līrāb; also known as Tang -e Sūkhteh and Tong Sūkhteh) is a village in Bahmayi- ye Sarhadi- ye Sharqi Rural District, Dishmok District, Kohgiluyeh County, Kohgiluyeh and Boyer- Ahmad Province, Iran. At the 2006 census, its population was 118, in 20 families.

What nationality is the director of film Top Floor Girl?"
af7c73c80bdb11eba7f7acde48001122,Cambridge University,National Film School in Łódź,"The 85 Ways to Tie a Tie
The 85 Ways to Tie a Tie () is a book by Thomas Fink and Yong Mao. The authors were research fellows at Cambridge University’s Cavendish Laboratory. It was published by Fourth Estate on Nov 4, 1999, and subsequently published in nine other languages.

Welcome to Home Gori
Benvenuti in casa Gori, internationally known as Welcome to home Gori, is a 1990 comedy-drama film directed by Alessandro Benvenuti. It is based on a comedy play with the same name by Ugo Chiti and the same Benvenuti.

The Confession (band)
The Confession was an American heavy metal band from Dana Point, California. Shortly after their formation in 2005, they went on to tour with such bands as Avenged Sevenfold, Bullet for My Valentine and Megadeth and were slotted on Rockstar's 2006 Taste of Chaos tour. The band announced their breakup on January 15, 2008 after touring with Avenged Sevenfold. In the three years that The Confession were together, they released a self- titled five- song EP and their only full- length album,"" Requiem""( produced by M. Shadows of Avenged Sevenfold). Former member Matt Pauling now produces music for various bands around California. The track"" Through These Eyes"" was featured on EA's racing game"" Burnout Dominator"". The EP version of"" Jealousy"" appears in"" ATV Offroad Fury 4"".

My Little Chickadee
My Little Chickadee is a 1940 American comedy-western film starring Mae West and W. C. Fields, featuring Joseph Calleia, Ruth Donnelly, Margaret Hamilton, Donald Meek, Willard Robertson, Dick Foran, William B. Davidson, and Addison Richards, and released by Universal Pictures. It was directed by Edward F. Cline and the music was written by Ben Oakland (song ""Willie of the Valley"") and Frank Skinner. West reportedly wrote the original screenplay, with Fields contributing one extended scene set in a bar. Universal decided to give the stars equal screenplay credit, perhaps to avoid the appearance of favoritism, but the move incensed West, who declined to team with Fields afterwards. The stars spoofed themselves and the Western genre, with West providing a series of her trademark double entendres.

Civo Stadium
The CIVO Stadium, formerly Stade des Jeunes, is a stadium located in Lilongwe, Malawi. It has a seating capacity of 25,000 spectators. It serves as the home of CIVO United of the Malawi Premier Division. It is currently under a re-construction by the Chinese government.

Where did the director of film Polish-Russian War (Film) study?"
845645da0bda11eba7f7acde48001122,Brazil,São Paulo,"Christian of the Palatinate-Zweibrücken (1752–1817)
Christian Graf von Forbach, then Christian Marquis de Deux- Ponts and later Christian Freiherr von Zweibrücken( 1752 – 1817) was an officer of the French army and later a general of the Royal Prussian and then of the Bavarian Army, at last in the rank of General der Infanterie. He may not be confused with his nephew Christian Freiherr von Zweibrücken( aka Christian Graf von Forbach, 1782 – 1859), who was a Bavarian General of Cavalry("" General der Kavallerie"").

Alliance High School (Portland, Oregon)
Alliance High School is a public alternative high school in Portland, Oregon, United States.

Robert Asher (director)
Robert Asher (1915 – 1979) was a British film and television director, the brother of British cinematographer Jack Asher. Robert Asher began his career as an assistant director in 1934, working with Anthony Pelissier, Robert Hamer, Maurice Elvey and Roy Ward Baker among others. During World War II he worked on such films such as ""When We Are Married"" (1943), ""Medal for the General"" (1944) and ""Waltz Time"" (1945). Asher became a solo director with the Norman Wisdom vehicle ""Follow a Star"" (1959). He followed John Paddy Carstairs as the overseer of the Wisdom films, concluding with ""Press for Time"" (1966). The Morecambe and Wise film ""The Intelligence Men"" (1965), Wisdom's ""The Early Bird"" (also 1965) and the crime caper farce ""Make Mine Mink"" (1960) are among his other credits. In the late 1960s, Asher began working in television, directing episodes of ITC Entertainment productions including ""The ChampionsThe SaintThe Prisoner"" and ""The Avengers"".

Willie Abrams
Willie Abrams( 1897 – 1987), also known as Ma Willie, was an American artist. She was a member of the Freedom Quilting Bee, along with her daughter Estelle Witherspoon, and is associated with the Gee's Bend quilters. Her work is included in the collection of the Metropolitan Museum of Art.

Abdurahiman Randathani
Abdurahiman Randathani is an Indian politician, orator and former Member of Legislative Assembly( MLA) of Tanur constituency in Kerala State. Currently he is State secretary of Indian Union Muslim League kerala and Chairman of Shihab Thangal multispeciality hospital, Tirur

Where did Roberto Civita's father die?"
08d00bcc0bde11eba7f7acde48001122,"September 2, 1855.",14 September 1964,"Tsune Sugimura
and"" Hachijo: Isle of Exile""( 1973).

Lookout Mountain
Lookout Mountain is a mountain ridge located at the northwest corner of the U.S. state of Georgia, the northeast corner of Alabama, and along the Tennessee state line in Chattanooga. Lookout Mountain was the scene of the"" Last Battle of the Cherokees"" during the Nickajack Expedition, which took place in the 18th century, as well as the November 24, 1863 Battle of Lookout Mountain during the American Civil War.

Nenjam Marappathillai
Nenjam Marappathillai is a 1963 Indian Tamil- language film written and directed by C. V. Sridhar. The film stars Kalyan Kumar and Devika in the lead roles, while M. N. Nambiar, S. V. Sahasranamam, Nagesh, Padmini Priyadarshini and Manorama play supporting roles. It focuses on a college boy who, while exploring a dilapidated villa, learns all the details about his past life. The film was conceived by Sridhar based on numerous news reports he read about people claiming to remember their past lives. It was produced by M. S. Kasi under his banner Manohar Pictures, had music composed by Viswanathan – Ramamoorthy, cinematography by A. Vincent and editing by N. M. Shankar. The story was credited to Kasi, and Sridhar's brother C. V. Rajendran worked as the associate director. "" Nenjam Marappathillai"" was released on 2 August 1963. The film received a number of positive reviews but did not succeed commercially, though it later attained cult status in Tamil cinema.

Bret Ernst
Bret Ernst is an American stand- up comedian. He was one of four comedians featured in, along with Ahmed Ahmed, John Caparulo, and Sebastian Maniscalco. Ernst has also appeared on the television programs Comedy Central Presents and The Late Late Show with Craig Ferguson. He appeared in the 2006 MTV wrestling show Wrestling Society X as a commentator. Bret was the host of the first season of. He also appeared in Ke$ha's"" Blah Blah Blah"" music video. His Comedy Central 1/ 2 hour special was voted"" TOP 5"" of all of 2010, and his first comedy album"" American Comic"" was an instant success, breaking"" TOP 10"" on iTunes in its first week. Ernst is best known for his"" Roller Skating Bit."" He currently plays Louie LaRusso Jr on Cobra Kai an American comedy- drama web television series based on the hit 80's movie The Karate Kid created by Robert Mark Kamen. The series premiered on May 2, 2018 on YouTube Red( now YouTube Premium). On March 8th, 2018 he uploaded his one- hour standup special entitled ” Principals Office ” onto YouTube for free.

Bianca Ryan
Bianca Taylor Ryan (born September 1, 1994) is an American singer-songwriter, musician and actress from Philadelphia, Pennsylvania. Ryan was the first winner of NBC's ""America's Got Talent"" at the age of eleven. Singing two Broadway show tunes along the way, Ryan was announced as the winner of season one on August 17. Her self-titled first album was released later in 2006, followed by two Christmas albums. Two singles followed in 2007 and 2010. After a break to finish her education, Ryan recorded a cover of the John Legend song ""All of Me"" and posted the video to her YouTube channel in March 2014. Her original song ""Alice"" was self-released in May 2015. Following a delay due to health problems, Ryan premiered her single ""One Day"" in May 2017; since then, she has written and released singles including ""Man Down"" and ""Remember"". Her EP ""The Reintroduction, Pt. 1"" was released in January 2019. Ryan's acting career includes a brief appearance in the feature film ""12 and Holding"" (2005) and the lead role in a music video by The Wrecking in 2010. The independent film ""We Are Kings"" premiered in 2014, featuring Ryan as one of two down-on-their-luck teen musicians who are guided by an angel to save an elder bluesman from freezing to death. Ryan co-wrote much of the film's music, and the video for her song ""Broken Down House"" was released in October.

What is the date of death of Fitzroy Somerset, 5Th Baron Raglan's father?"
